T	Ut	Ft	St	Ct
3.67000000	-0.56730108	-2.67851376	0.57526231	0.22361935
3.68000000	-0.56507326	-2.68426942	0.57586852	0.22194879
3.69000000	-0.56286204	-2.69003111	0.57646858	0.22029924
3.70000000	-0.56066721	-2.69579877	0.57706259	0.21867029
3.71000000	-0.55848856	-2.70157235	0.57765061	0.21706157
3.72000000	-0.55632591	-2.70735177	0.57823276	0.21547270
3.73000000	-0.55417905	-2.71313698	0.57880910	0.21390333
3.74000000	-0.55204778	-2.71892793	0.57937972	0.21235309
3.75000000	-0.54993192	-2.72472456	0.57994470	0.21082164
3.76000000	-0.54783129	-2.73052681	0.58050413	0.20930864
3.77000000	-0.54574569	-2.73633462	0.58105807	0.20781376
3.78000000	-0.54367495	-2.74214795	0.58160661	0.20633667
3.79000000	-0.54161890	-2.74796674	0.58214983	0.20487707
3.80000000	-0.53957735	-2.75379093	0.58268778	0.20343463
3.81000000	-0.53755015	-2.75962047	0.58322056	0.20200906
3.82000000	-0.53553712	-2.76545532	0.58374822	0.20060007
3.83000000	-0.53353809	-2.77129542	0.58427084	0.19920737
3.84000000	-0.53155292	-2.77714072	0.58478849	0.19783067
3.85000000	-0.52958143	-2.78299117	0.58530123	0.19646970
3.86000000	-0.52762347	-2.78884673	0.58580914	0.19512420
3.87000000	-0.52567889	-2.79470734	0.58631226	0.19379389
3.88000000	-0.52374754	-2.80057296	0.58681067	0.19247853
3.89000000	-0.52182927	-2.80644354	0.58730444	0.19117786
3.90000000	-0.51992394	-2.81231903	0.58779361	0.18989163
3.91000000	-0.51803139	-2.81819940	0.58827826	0.18861962
3.92000000	-0.51615150	-2.82408458	0.58875844	0.18736158
3.93000000	-0.51428411	-2.82997455	0.58923421	0.18611728
3.94000000	-0.51242911	-2.83586925	0.58970562	0.18488650
3.95000000	-0.51058634	-2.84176865	0.59017274	0.18366902
3.96000000	-0.50875568	-2.84767269	0.59063561	0.18246463
3.97000000	-0.50693700	-2.85358135	0.59109429	0.18127311
3.98000000	-0.50513018	-2.85949457	0.59154884	0.18009427
3.99000000	-0.50333508	-2.86541231	0.59199931	0.17892789
4.00000000	-0.50155158	-2.87133454	0.59244574	0.17777379
4.01000000	-0.49977956	-2.87726121	0.59288819	0.17663178
4.02000000	-0.49801890	-2.88319229	0.59332671	0.17550166
4.03000000	-0.49626949	-2.88912773	0.59376135	0.17438324
4.04000000	-0.49453120	-2.89506750	0.59419215	0.17327636
4.05000000	-0.49280392	-2.90101156	0.59461917	0.17218084
4.06000000	-0.49108755	-2.90695987	0.59504245	0.17109649
4.07000000	-0.48938196	-2.91291240	0.59546203	0.17002316
4.08000000	-0.48768705	-2.91886910	0.59587795	0.16896067
4.09000000	-0.48600271	-2.92482995	0.59629028	0.16790887
4.10000000	-0.48432884	-2.93079490	0.59669904	0.16686759
4.11000000	-0.48266532	-2.93676392	0.59710428	0.16583669
4.12000000	-0.48101207	-2.94273697	0.59750604	0.16481600
4.13000000	-0.47936897	-2.94871403	0.59790437	0.16380539
4.14000000	-0.47773593	-2.95469505	0.59829930	0.16280469
4.15000000	-0.47611284	-2.96068000	0.59869088	0.16181378
4.16000000	-0.47449962	-2.96666885	0.59907914	0.16083250
4.17000000	-0.47289616	-2.97266157	0.59946413	0.15986073
4.18000000	-0.47130237	-2.97865813	0.59984587	0.15889832
4.19000000	-0.46971816	-2.98465848	0.60022442	0.15794515
4.20000000	-0.46814344	-2.99066260	0.60059980	0.15700108
4.21000000	-0.46657811	-2.99667047	0.60097206	0.15606599
4.22000000	-0.46502209	-3.00268203	0.60134122	0.15513975
4.23000000	-0.46347529	-3.00869728	0.60170733	0.15422224
4.24000000	-0.46193762	-3.01471617	0.60207041	0.15331335
4.25000000	-0.46040899	-3.02073868	0.60243051	0.15241294
4.26000000	-0.45888933	-3.02676477	0.60278766	0.15152092
4.27000000	-0.45737855	-3.03279442	0.60314189	0.15063716
4.28000000	-0.45587656	-3.03882760	0.60349323	0.14976155
4.29000000	-0.45438329	-3.04486428	0.60384172	0.14889398
4.30000000	-0.45289865	-3.05090442	0.60418739	0.14803435
4.31000000	-0.45142258	-3.05694801	0.60453026	0.14718255
4.32000000	-0.44995498	-3.06299502	0.60487038	0.14633848
4.33000000	-0.44849578	-3.06904541	0.60520777	0.14550204
